"","integral_props","prop_integrals","integral_props1","prop_integrals1","integral_props2","prop_integrals2","H","site","year.x","integral_pard","integral_mol_5p","folder","Dclip","Dplane","Rclip","dpHB","Rclip.1","Rplane","lon","lat","hoboID","mergekey","L","year","Rcl","Rpl","Hl","dim","rec"
"52744",16.4091072325075,0.115339287743758,462.998531153761,3.3639270722153,11.8117274072589,0.0820541762896668,0.14661932,"GT",19,129565.774874561,14944.02,"GT19a",2.364029997,2.306380703,2.133554713,-3.000099897,2.133554713,1.788581277,2114.788179,4845.014963,"H35","GT19H35",0.25,"19",0.329103784410852,0.252508680213577,-0.833808799022625,0.25,"GT"
"53032",25.3113684786741,0.155009447541665,530.40346119222,3.58409451592765,18.7658445930016,0.112866847665434,0.202506781,"GT",19,132952.23192419,20608.85,"GT19a",2.3231121,2.234870412,2.412742045,-2.67758441,2.412742045,1.820501325,2108.585426,4842.208996,"H36","GT19H36",0.25,"19",0.382510892393017,0.260190999358938,-0.693560429725486,0.25,"GT"
"53320",79.3482045111434,0.491927659437463,1879.41086202403,12.8125422876308,58.1567344599947,0.353946963455906,0.13734746,"GT",19,131204.813272357,64543.28,"GT19a",2.233052014,2.207513562,1.431283978,-2.842963696,1.431283978,1.359375067,2109.369126,4838.068317,"H37","GT19H37",0.25,"19",0.155725809750513,0.133339300039958,-0.862179367682691,0.25,"GT"
"53608",68.7699334270262,0.419193940302967,1920.56275813051,12.7573683205114,49.59522939177,0.296955068170185,0.020770788,"GT",19,128954.742883284,54057.05,"GT19a",2.596118721,2.310495978,1.22120859,-3.05918932,1.22120859,1.022579462,2115.902183,4844.486105,"H38","GT19H38",0.25,"19",0.0867898504714318,0.00969706588940237,-1.68254702693336,0.25,"GT"
"53896",62.1857318694625,0.379110540787522,1542.80339706173,10.1996357537585,45.4019558397502,0.271890688866343,0.118422747,"GT",19,130732.870515932,49562.21,"GT19a",2.270585143,2.197309181,1.437063326,-2.888007164,1.437063326,1.25660042,2111.313889,4843.339496,"H39","GT19H39",0.25,"19",0.157475906287597,0.0991972005364157,-0.926564869000473,0.25,"GT"
"54184",72.9749801443727,0.497021673716997,1469.81996242456,10.1984997910828,54.3792545628056,0.366243214180088,0.188238859,"GT",19,134728.008537769,66962.74,"GT19a",2.429323804,2.212988275,3.328384962,-2.511733294,3.328384962,1.633052053,2108.67931,4844.142357,"H40","GT19H40",0.25,"19",0.5222335511534,0.213000027951841,-0.725290718277348,0.25,"GT"
"54472",38.1395245815699,0.238050429843147,1115.35916029933,7.47521418259546,27.3946802213446,0.168106249320739,0.143435955,"GT",19,128506.547625882,30591.04,"GT19a",2.328351732,2.191964235,1.877915402,-3.102710009,1.877915402,1.346309678,2113.970765,4840.906962,"H41","GT19H41",0.25,"19",0.273676023887427,0.129144967746448,-0.843341970698728,0.25,"GT"
"54760",89.9470284787834,0.601871345754557,2893.86296111439,20.415868557904,63.9289715950001,0.421762151454462,0.075766802,"GT",19,127409.548287869,76684.16,"GT19a",2.39781874,2.275357284,1.502116848,-3.20987463,1.502116848,1.20568128,2115.710439,4840.459398,"H42","GT19H42",0.25,"19",0.176703717267228,0.0812325178945156,-1.12052104326481,0.25,"GT"
"55048",85.4120411668115,0.574834916916673,2740.47223108296,19.2434545730625,60.7287284123023,0.403347626955294,0.124640942,"GT",19,127596.278760207,73346.8,"GT19a",2.336436164,2.276997902,1.743707475,-3.191568136,1.743707475,1.498196777,2115.84522,4842.127019,"H44","GT19H44",0.25,"19",0.241473629306968,0.175568858458779,-0.904339277387685,0.25,"GT"
"55336",42.948120296308,0.225679533395141,1005.57287736313,6.33746357416124,31.5179870849314,0.161161091748448,0.20651865,"GT",19,130112.083307915,29363.64,"GT19a",2.335360403,2.282021863,2.559691405,-2.947504997,2.559691405,2.136035791,2110.023976,4839.779279,"H46","GT19H46",0.25,"19",0.408187610161821,0.329608525371302,-0.685040722572456,0.25,"GT"
"55624",75.2129958324775,0.505818120951609,1937.30265902455,13.4968933411617,54.6744598462645,0.36306200050792,0.042793512,"GT",19,130852.64479153,66187.64,"GT19a",2.524495602,2.333377084,1.466120738,-2.876560211,1.466120738,1.111075946,2110.559986,4840.988606,"H47","GT19H47",0.25,"19",0.166169736804426,0.0457437455308285,-1.36862207015006,0.25,"GT"
"55912",75.1644849996885,0.516031726956311,2281.15682928571,16.2180937583376,53.7347381645633,0.364379905886724,0.126636982,"GT",19,128494.425218963,66307.2,"GT19a",2.255050412,2.131758222,1.438887504,-3.103889227,1.438887504,1.176374421,2111.710878,4839.646265,"H50","GT19H50",0.25,"19",0.158026840981882,0.0705455726700144,-0.897439448085408,0.25,"GT"
"56200",67.845281783502,0.46603119427486,1423.73923356453,10.0746286698435,50.3315665083213,0.341620510395932,0.013920069,"GT",19,133949.433014097,62424.61,"GT19a",2.698540413,2.323013556,1.231791999,-2.584178686,1.231791999,1.011317055,2108.743573,4839.329264,"H51","GT19H51",0.25,"19",0.0905373788405849,0.00488733130859936,-1.85635861197797,0.25,"GT"
"56488",73.2677183650269,0.469974447322094,1513.54703177357,10.4221669116719,54.4410067925681,0.343634076093981,0.107204914,"GT",19,133570.610503804,62774.77,"GT19a",2.321520862,2.193806938,1.5275551,-2.61958003,1.5275551,1.208682708,2108.159196,4843.57839,"H52","GT19H52",0.25,"19",0.183996884508286,0.0823123089253643,-0.969785307234928,0.25,"GT"
"56776",65.2289121580303,0.453261235795918,1293.20395685108,9.28080131232888,48.6570525238754,0.334068282647386,0.087291002,"GT",19,134759.864149296,61081.42,"GT19a",2.423231975,2.282397365,1.749323481,-2.508778095,1.749323481,1.280032732,2109.798787,4845.850568,"H54","GT19H54",0.25,"19",0.242870125672684,0.107221075230078,-1.05903052127896,0.25,"GT"
"57064",68.6199507674124,0.460718633062175,1752.3565468131,12.1823119274265,49.9375563032569,0.330991422045671,0.171166658,"GT",19,130984.797551819,60347.14,"GT19a",2.285278864,2.239981718,1.874710219,-2.863942385,1.874710219,1.650805021,2111.948683,4842.083971,"H57","GT19H57",0.25,"19",0.272934146722226,0.217695781134187,-0.76658082877596,0.25,"GT"
"57352",18.588574397369,0.108081170278034,406.335723622802,2.84390546710351,13.7083506403105,0.0776862006752194,0.155599594,"GT",19,131056.156993508,14164.7,"GT19a",2.302909676,2.27035136,1.84558028,-2.857134342,1.84558028,1.683842774,2111.821869,4840.96138,"H65","GT19H65",0.25,"19",0.266132941107241,0.226301537536559,-0.807991540532639,0.25,"GT"
"57640",55.0517394162911,0.37204726908926,1296.62776061415,8.9406784858555,40.4004475935412,0.269855479540615,0.1264112,"GT",19,132383.665630894,49252.98,"GT19a",2.267041758,2.246488837,1.475958127,-2.731154919,1.475958127,1.411832284,2110.654059,4845.096669,"H67","GT19H67",0.25,"19",0.169074036707351,0.149783108571669,-0.898214445968887,0.25,"GT"
"57928",38.3713468132199,0.309023109950163,941.772818506011,7.20172894234871,27.970366895451,0.224831280128189,0.301892519,"GT",19,132835.798094907,41049.33,"GT19a",2.293033087,2.28424479,3.056674344,-2.688536167,3.056674344,2.9589072,2108.540839,4845.583584,"H68","GT19H68",0.25,"19",0.485249171752752,0.471131344626697,-0.520147648809542,0.25,"GT"
"58216",75.8636753901486,0.458005042350819,1438.46818483236,9.51411607870248,56.8631298072728,0.33707830105718,0.065632105,"GT",19,134544.164347429,61621.91,"GT19a",2.410118592,2.271754356,1.429784602,-2.528801918,1.429784602,1.153415543,2111.129367,4846.49039,"H70","GT19H70",0.25,"19",0.155270615640688,0.0619857995056485,-1.18288366651522,0.25,"GT"
"58504",69.9910082025234,0.477242724259289,2281.21861882767,16.0482339890578,49.6928889138792,0.334719395552281,0.047298431,"GT",19,127532.70186458,60864.05,"GT19a",2.343478721,2.198272146,1.145236903,-3.197798014,1.145236903,1.045520804,2113.2051,4839.906449,"J12","GT19J12",0.25,"19",0.0588953338579852,0.0193326789255798,-1.32515326559081,0.25,"GT"
"58792",75.0489279938986,0.541605730690363,2971.5318868576,17.3100396944199,52.2863058275969,0.380482858994546,0.114014228,"HS",17,99471.2948500908,53874.22333,"HS17a",2.334861884,2.2608239,1.638655976,-3.463777471,1.638655976,1.382146156,-469.5321036,1270.686661,"HS01","HS17H01",0.25,"17",0.214487786146898,0.140553970236507,-0.943040949046681,0.25,"HS"
"59080",96.8864686630562,0.678397583580476,3859.70373783437,23.0801812619608,67.4377689439604,0.473611377305574,0.037198946,"HS",17,98782.9982181096,67014.14729,"HS17a",2.538963193,2.342433509,1.40700786,-3.550572489,1.40700786,1.091351828,-473.5096677,1269.449872,"HS02","HS17H02",0.25,"17",0.148296523550661,0.0379647802190755,-1.42946936530275,0.25,"HS"
"59368",30.1414564752781,0.242453641029463,1128.30290634148,8.6230442001799,21.0637726919715,0.16851510951182,0.06552915,"HS",17,98297.0121166539,23832.46849,"HS17a",2.375309485,2.311661127,1.333908976,-3.612220939,1.333908976,1.207881337,-469.9369447,1266.409515,"HS03","HS17H03",0.25,"17",0.125126194970585,0.0820242710256572,-1.18356546538285,0.25,"HS"
"59656",64.8260906076502,0.451287384723833,1697.96982614024,9.89156890559189,47.0450686294006,0.329219325910223,0.015860951,"HS",17,103728.497038858,46811.36215,"HS17a",2.451625659,2.286292402,1.042178313,-2.939930326,1.042178313,1.010828408,-473.4590626,1266.972244,"HS04","HS17H04",0.25,"17",0.0179420315610963,0.00467743869334272,-1.79967077656002,0.25,"HS"
"59944",51.8748580304829,0.437281714163148,2584.40304501147,19.5919614135022,35.2736548973456,0.296990791266862,0.053353367,"HS",17,95807.0731134421,41894.68116,"HS17a",2.42609401,2.300796648,1.337223844,-3.932934899,1.337223844,1.130473772,-462.835019,1266.315389,"HS05","HS17H05",0.25,"17",0.12620411188202,0.0532604907788511,-1.27283816811618,0.25,"HS"
"60232",107.210419934618,0.775963659289784,3356.79882496464,21.3399707368102,76.4363607776697,0.553374911259802,0.265148726,"HS",17,101146.10105818,78485.6987,"HS17a",2.254681135,2.210078919,2.382875296,-3.255066119,2.382875296,2.056239425,-470.6332714,1264.441987,"HS06","HS17H06",0.25,"17",0.377101314828122,0.313073681773828,-0.576510455260482,0.25,"HS"
"60520",72.8884980369201,0.534094446445974,2656.71673707889,18.2989189036611,51.1872721684484,0.372606693058072,0.181633712,"HS",17,98705.8840824938,52718.26452,"HS17a",2.282562567,2.162832048,1.941190363,-3.560334322,1.941190363,1.422169078,-469.4754258,1267.668571,"HS07","HS17H07",0.25,"17",0.288068126602494,0.152951231609857,-0.740803541405355,0.25,"HS"
"60808",50.2593503378143,0.403161483062824,1968.13514664023,13.9467427590813,35.0144256732686,0.280991372166368,0.137680974,"HS",17,98600.2210776804,39751.81136,"HS17a",2.367211657,2.302211504,2.053330594,-3.573722531,2.053330594,1.694988554,-470.264866,1268.089605,"HS08","HS17H08",0.25,"17",0.312458878056056,0.229166769824397,-0.86112607032918,0.25,"HS"
"61096",73.469708027463,0.527334591484702,1626.36393532036,12.1174056252647,54.1231366063421,0.382884026743914,0.078367933,"HS",17,103185.587459378,54413.3296099999,"HS17a",2.371524639,2.209116334,1.442240974,-3.005526492,1.442240974,1.131260399,-470.5927873,1267.381133,"HS09","HS17H09",0.25,"17",0.159037829686509,0.0535625844409369,-1.10586160785161,0.25,"HS"
"61384",100.485179551366,0.695355969579531,3081.5430349456,17.6408676987801,71.8051468954388,0.499907023514344,0.012368422,"HS",17,102056.916909639,70965.8864099999,"HS17a",2.655549791,2.331114825,1.133855261,-3.143007996,1.133855261,1.009565822,-468.8641157,1272.407236,"HS10","HS17H10",0.25,"17",0.0545576194943575,0.00413463947528325,-1.90768570541598,0.25,"HS"
"61672",68.0012803042523,0.515022759466293,1486.40982883824,11.5727505364249,50.151495607166,0.374782005719311,0.075564805,"HS",17,103442.328306438,53275.15337,"HS17a",2.361889265,2.329966842,1.388105575,-2.974463291,1.388105575,1.307938437,-463.8612913,1271.151216,"HS11","HS17H11",0.25,"17",0.14242249846484,0.116587302779987,-1.12168043403981,0.25,"HS"
"61960",23.2444101123123,0.189391759850998,923.8249819663,5.85876414767342,16.1454071215509,0.133484215257088,0.078285238,"HS",17,99832.5586861604,18907.46398,"HS17a",2.369183938,2.338894732,1.434224549,-3.41846171,1.434224549,1.349665971,-472.4024272,1264.972329,"HS12","HS17H12",0.25,"17",0.156617151859739,0.130226298197722,-1.10632012376019,0.25,"HS"
"62248",94.816022054866,0.640856894662501,3332.34256581944,18.1774022226167,66.819001330506,0.455614263892182,0.050651036,"HS",17,100799.46383977,64598.03138,"HS17a",2.352751882,2.267357489,1.177264676,-3.297978371,1.177264676,1.090731858,-468.335798,1268.654359,"HS13","HS17H13",0.25,"17",0.0708741131441407,0.0377179981557496,-1.2954116672932,0.25,"HS"
"62536",79.7901854144212,0.604826519589829,3331.64906568154,21.6271956304284,55.2937400720041,0.42015275299062,0.200632668,"HS",17,98238.2453406548,59417.09602,"HS17a",2.334260299,2.311796945,2.488438106,-3.619696287,2.488438106,2.303781393,-471.7911171,1271.018631,"HS14","HS17H14",0.25,"17",0.395926843168468,0.362441266279774,-0.697598351589628,0.25,"HS"
"62824",63.7560956296011,0.474835466393504,2012.26211914126,11.9604647689035,45.4125196694117,0.341614255800603,0.261909546,"HS",17,102138.096756674,48498.79081,"HS17a",2.310535657,2.276684343,2.874669019,-3.133068986,2.874669019,2.545821177,-465.0231854,1269.86787,"HS15","HS17H15",0.25,"17",0.458587848505063,0.4058278947734,-0.581848672252235,0.25,"HS"
"63112",85.61596840383,0.601639828901099,3377.95837003345,19.540329654686,59.6488180012933,0.421978549537183,0.373990871,"HS",17,99293.8066934731,59739.1088699999,"HS17a",2.252465778,2.212345414,3.183884174,-3.486101335,3.183884174,2.74673516,-469.3924334,1269.470114,"HS16","HS17H16",0.25,"17",0.502957260225297,0.438816786797537,-0.427138998662389,0.25,"HS"
"63400",93.7509216300408,0.668071614103915,3894.51787335302,23.8941698241609,64.9837667217697,0.4640763676596,0.149299424,"HS",17,98235.7434958938,65628.5117199999,"HS17a",2.311625607,2.201581534,1.838974294,-3.62001463,1.838974294,1.397732109,-470.4753834,1270.431611,"HS17","HS17H17",0.25,"17",0.26457565851922,0.145423941987907,-0.825941867788063,0.25,"HS"
"63688",29.9212099848346,0.223838462728163,1032.28896161819,6.99839137113028,21.0845980923413,0.157594729826805,0.372795999,"HS",17,99714.6632797692,22319.9769399999,"HS17a",2.171498865,2.167142741,2.372688217,-3.433232076,2.372688217,2.337713607,-468.9744349,1263.819543,"HS18","HS17H18",0.25,"17",0.375240673517572,0.368791304722286,-0.428528757320059,0.25,"HS"
"63976",97.8567280286542,0.696537163931629,3681.12141330619,22.9126482046408,68.4991657569757,0.487915393971896,0.065988756,"HS",17,99153.2798338657,69063.9443299999,"HS17a",2.236390887,2.157134635,1.117525008,-3.503804654,1.117525008,1.062413842,-467.8580854,1269.636098,"HS19","HS17H19",0.25,"17",0.0482572505644936,0.0262937204059612,-1.18053005874847,0.25,"HS"
"64264",67.4208180592831,0.526425010726937,1914.01651982708,14.1524286535715,48.5102421042569,0.376270694788106,0.356307575,"HS",17,101401.522842327,53380.2977499999,"HS17a",2.260154022,2.235147705,3.137064977,-3.223539963,3.137064977,2.86022545,-467.2477874,1268.975195,"HS20","HS17H20",0.25,"17",0.49652351419035,0.456400266636744,-0.448174944570875,0.25,"HS"
"64552",92.9389643618103,0.622733441807887,3444.71003848686,18.1623859264166,65.1285257050893,0.441497698751554,0.076800269,"HS",17,100487.902830992,62577.1775899999,"HS17a",2.29360188,2.221172409,1.241979967,-3.336674448,1.241979967,1.138863093,-470.3822699,1271.921427,"HS21","HS17H21",0.25,"17",0.0941145907749234,0.0564715190498445,-1.11463725880949,0.25,"HS"
"64840",43.330244842767,0.33079038523402,2348.16498700075,13.4239737003097,29.2123191657651,0.22689941856767,0.210449114,"HS",17,96866.6008152904,32042.5402,"HS17a",2.536950801,2.302444742,5.642250095,-3.795456545,5.642250095,2.320459918,-464.6487073,1263.777035,"HS22","HS17H22",0.25,"17",0.751452332523214,0.36557407112102,-0.676852898310927,0.25,"HS"
"65128",100.99848674833,0.697464946135097,4527.08427190605,25.4262488409599,69.4647331276194,0.483570413273879,0.123807304,"HS",17,98027.5878936528,68370.8063099999,"HS17a",2.274061017,2.210137235,1.482688849,-3.646529476,1.482688849,1.305436345,-471.1352745,1272.544882,"HS23","HS17H23",0.25,"17",0.171050021331563,0.115755699836297,-0.907253733398893,0.25,"HS"
"65416",93.8923875337163,0.685111351009582,3759.35902221852,23.6699179783505,65.3312769681655,0.477563284734213,0.195986152,"HS",17,98614.3024786273,67561.7779999999,"HS17a",2.278726639,2.253422519,2.0302157,-3.571937495,2.0302157,1.878633477,-469.8559765,1265.73343,"HS24","HS17H24",0.25,"17",0.307542181924643,0.273842057139721,-0.707774613962162,0.25,"HS"
"65704",112.62591236968,0.776013055430511,3654.41522748379,20.6350864517564,80.0096145073839,0.555275648395852,0.237250896,"HS",17,101525.013153667,78784.73566,"HS17a",2.220084877,2.171548697,1.951632425,-3.208326289,1.951632425,1.695837261,-463.887606,1267.036006,"HS25","HS17H25",0.25,"17",0.290398024997512,0.229384173368347,-0.624792138744206,0.25,"HS"
"65992",33.7125101554941,0.291448694362981,1111.76830418308,9.17642678322105,23.8454491815896,0.205052133229467,0.216388925,"HS",17,99636.9357683025,29039.05484,"HS17a",2.369988762,2.226676148,3.021595448,-3.442979617,3.021595448,1.862334097,-467.5321883,1272.836368,"HS26","HS17H26",0.25,"17",0.480236317560145,0.270057594726855,-0.664764970619398,0.25,"HS"
"66280",89.0588413703219,0.633781272901861,3432.13363179499,21.5783118879735,62.1844967017569,0.442430361705171,0.122107259,"HS",17,98774.8318491159,62601.63866,"HS17a",2.331090787,2.284715958,1.695061672,-3.551605904,1.695061672,1.507881568,-468.6374046,1271.241294,"HS27","HS17H27",0.25,"17",0.229185503909036,0.17836723252586,-0.913258517464319,0.25,"HS"
"66568",119.025844205321,0.853593600106591,4446.94023515754,29.7760337196156,83.3336585894044,0.594432994323937,0.353495925,"HS",17,98508.8957549585,84086.5629699999,"HS17a",2.285715542,2.229936228,3.429841713,-3.585305624,3.429841713,2.78714362,-472.7424938,1268.955965,"HS28","HS17H28",0.25,"17",0.535274077839599,0.44515934824916,-0.451615588260899,0.25,"HS"
"66856",93.8208645121445,0.680773136230138,3543.91877663956,22.202722824595,65.662817314524,0.47728232734934,0.197865283,"HS",17,99247.8743860998,67565.2867099999,"HS17a",2.306949118,2.278801862,2.241390738,-3.491885046,2.241390738,2.045462773,-469.329683,1273.200725,"HS29","HS17H29",0.25,"17",0.35051757298533,0.310791579836446,-0.703630399447846,0.25,"HS"
"67144",65.3400300680817,0.474662181731761,2852.4779163754,18.7042722380527,45.0289346441761,0.326544474447084,0.907472078,"HS",17,97183.6429262199,46129.3999799999,"HS17a",2.162851996,2.149460573,5.150646748,-3.754611145,5.150646748,4.882438152,-467.2315938,1267.0522,"HS30","HS17H30",0.25,"17",0.711861765245533,0.688636750594763,-0.0421667288891831,0.25,"HS"
"67432",57.0236759277236,0.295631408137816,1892.17934448437,6.80228997351618,40.3280686878766,0.214621606665162,0.140612201,"HS",17,103170.245753393,30500.3650299999,"HS17a",2.274453513,2.244401084,1.597128097,-3.007385139,1.597128097,1.485872046,-465.9522958,1268.679661,"HS31","HS17H31",0.25,"17",0.203339749945136,0.171981412312358,-0.85197699370399,0.25,"HS"
"67720",25.0409634979693,0.17199252978137,1104.03444959669,6.16137272028401,17.2151285578198,0.119455492005656,0.711156622,"HS",17,98218.1779143166,16892.7928899999,"HS17a",2.268691077,2.230666076,6.229925956,-3.622249961,6.229925956,5.344097401,-463.4321597,1270.47918,"HS32","HS17H32",0.25,"17",0.794482885007209,0.727874364948654,-0.148034741633701,0.25,"HS"
"68008",80.5503847047066,0.568908850405965,3207.18847729896,18.9942403876839,56.0813574010148,0.397922130061478,0.031055435,"HS",17,98989.8378269446,56316.1948399999,"HS17a",2.517526552,2.303913967,1.253511475,-3.52442637,1.253511475,1.047211642,-462.3309918,1269.127011,"HS33","HS17H33",0.25,"17",0.0981283139674459,0.0200344616827431,-1.50786238312181,0.25,"HS"
"68296",74.2151770086087,0.573527817696175,1751.24628137951,11.9471825736554,54.4653947469842,0.420529737949171,0.017621997,"HS",17,104316.678169731,59828.5167799999,"HS17a",2.54839902,2.368349308,1.112565347,-2.869250641,1.112565347,1.026249294,-464.8511279,1265.841725,"HS34","HS17H34",0.25,"17",0.0463255288736808,0.0112528713581821,-1.75394487702861,0.25,"HS"
"68584",87.3293693813466,0.602751713716982,2623.9513325717,14.4011579026532,62.4991990074395,0.43593916158561,0.091182441,"HS",17,102739.467563052,61926.3901399999,"HS17a",2.260425539,2.152413598,1.25710549,-3.059687045,1.25710549,1.111895537,-468.325677,1265.522913,"HS35","HS17H35",0.25,"17",0.0993717230340986,0.0460639870342107,-1.0400887856958,0.25,"HS"
"68872",58.6923520437283,0.495673402735655,1548.41086210516,13.818649845214,42.4761345907101,0.353005882690832,0.069954417,"HS",17,100993.085272919,50059.5862299999,"HS17a",2.260040513,2.173927899,1.157787142,-3.27399068,1.157787142,1.079974661,-467.1911097,1266.189888,"HS36","HS17H36",0.25,"17",0.0636287221270914,0.033413565934196,-1.15518485846788,0.25,"HS"
"69160",94.6512628012481,0.672367454552106,3339.11681661688,22.8944416072222,66.6150165389078,0.46936172681152,0.437314357,"HS",17,98773.6868737053,66412.21242,"HS17a",2.133502249,2.095489596,2.375808154,-3.551750802,2.375808154,2.094153761,-462.972665,1267.975238,"HS37","HS17H37",0.25,"17",0.375811368538522,0.321008566121351,-0.359206264563386,0.25,"HS"
"69448",22.8871410267052,0.156032891897604,917.633498467232,4.1139513520983,15.8694261540654,0.111744249996768,0.104113284,"HS",17,101621.015140869,15856.22087,"HS17a",2.317196353,2.224451222,1.487680208,-3.196511882,1.487680208,1.249367819,-466.5494365,1273.304971,"HS39","HS17H39",0.25,"17",0.172509585223878,0.0966903152719873,-0.982493854544865,0.25,"HS"
"69736",97.7125293714987,0.695599123604098,3348.63132206918,20.9555872038597,69.0493902473977,0.491561965330297,0.387473298,"HS",17,100126.823491572,69648.1306699999,"HS17a",2.282937556,2.19126064,3.692838202,-3.381671111,3.692838202,2.625812555,-465.0110401,1272.438611,"HS40","HS17H40",0.25,"17",0.567360279890914,0.41926372052166,-0.411758220721086,0.25,"HS"
"70024",111.408442364947,0.787504504325961,3831.88561805346,23.6820942770064,78.7052508657076,0.556608286042681,0.101881106,"HS",17,100146.646383315,78865.93512,"HS17a",2.300204126,2.207370147,1.41725388,-3.379196633,1.41725388,1.210779102,-467.5048615,1271.588445,"HS42","HS17H42",0.25,"17",0.151447654627752,0.0830649164434327,-0.991906349072677,0.25,"HS"
"70312",97.2223454812599,0.713044997455482,2530.93737590726,16.4879549453684,70.6058875647444,0.517398634841269,0.127172831,"HS",17,103113.635706547,73524.66211,"HS17a",2.231629107,2.188205333,1.374189053,-3.014245836,1.374189053,1.272429232,-464.5677391,1268.805162,"HS43","HS17H43",0.25,"17",0.138046484562458,0.104633637762005,-0.89560566075589,0.25,"HS"
"70600",70.2739088380545,0.446865798316149,2926.2879995804,13.9181978589658,48.6312035842116,0.314738487960862,0.268817174,"HS",17,99756.9602954083,44577.9737,"HS17a",2.229568464,2.186010547,2.214047425,-3.427930944,2.214047425,1.92771124,-466.6870824,1270.30105,"HS44","HS17H44",0.25,"17",0.34518691925057,0.285041979635931,-0.570542988835574,0.25,"HS"
"70888",101.443682682206,0.738886503149471,3860.66759179309,25.4834993571773,70.9219623499314,0.515137216724316,0.146106406,"HS",17,98633.3340903605,72878.8393199999,"HS17a",2.352301519,2.132009417,2.049243507,-3.569525348,2.049243507,1.229645632,-469.6161081,1262.752787,"HS46","HS17H46",0.25,"17",0.311593567704717,0.089779971406195,-0.835330742111835,0.25,"HS"
"71176",91.0242432343019,0.674265891162942,4317.93631124095,28.3375239756363,62.2510644896239,0.460883803596122,0.08249554,"HS",17,96490.5748795731,65060.3034599999,"HS17a",2.33517276,2.283966861,1.372784082,-3.844074654,1.372784082,1.256085975,-466.9077209,1262.967353,"HS47","HS17H47",0.25,"17",0.137602234709436,0.0990193664634417,-1.08356953030762,0.25,"HS"
"71464",94.6173594023318,0.680872208737345,4118.33272836944,25.6766163504749,65.2821956021921,0.470469762408652,0.371866321,"HS",17,97659.3026807628,66493.5051199999,"HS17a",2.150844592,2.124536589,2.208944654,-3.693579849,2.208944654,2.029035404,-467.7174031,1265.493562,"HS48","HS17H48",0.25,"17",0.344184834584194,0.307289624967152,-0.429613152821946,0.25,"HS"
"71752",60.1112978472575,0.455123056286731,2422.03149271186,15.0395051421401,41.7615339210345,0.318663038502633,0.306822717,"HS",17,99103.2239456222,45104.1621699999,"HS17a",2.349766821,2.153491664,3.849016669,-3.510116665,3.849016669,1.92348732,-464.0475182,1271.977092,"HS49","HS17H49",0.25,"17",0.585349791904943,0.284089327699147,-0.513112488587123,0.25,"HS"
"72040",98.4010502560466,0.734273602544738,3963.31619341456,26.5233525240947,68.4171917759571,0.509558665828657,0.086675228,"HS",17,98127.6918716548,72052.5738199999,"HS17a",2.580114973,2.269780556,2.913707921,-3.633771218,2.913707921,1.251716006,-466.7295908,1264.983462,"HS50","HS17H50",0.25,"17",0.464446014607754,0.0975058056973996,-1.06210500725436,0.25,"HS"
"72328",35.9421327025847,0.273970692856544,945.280157945384,5.52292377387754,26.0429117481703,0.201544495115576,0.032387203,"HS",17,104697.580609541,28684.0686999999,"HS17a",2.438929942,2.309050815,1.150284402,-2.823691206,1.150284402,1.053426952,-470.5634364,1262.38843,"HS51","HS17H51",0.25,"17",0.0608052307439167,0.0226044256173772,-1.48962655659362,0.25,"HS"
"72616",112.397009243321,0.806850194211834,2696.66854704816,16.837926264039,82.3148517335256,0.591502609557469,0.045152611,"HS",17,104295.738147776,84151.0365799999,"HS17a",2.378217248,2.355207533,1.174335565,-2.871760082,1.174335565,1.145877484,-467.8682065,1267.458053,"HS53","HS17H53",0.25,"17",0.0697922137805678,0.0591381858101529,-1.34531713106242,0.25,"HS"
"72904",77.9854501868054,0.574268090727314,1585.23229857082,11.5458526768089,57.9054225393225,0.42361174741912,0.025537014,"HS",19,139383.141397644,80043.29,"HS19a",2.510349466,2.34651674,1.167866363,-2.861953735,1.167866363,1.04553717,-466.6467911,1269.958564,"H01","HS19H01",0.25,"19",0.0673931500262638,0.0193394770761613,-1.59282988542564,0.25,"HS"
"73192",68.3149776826454,0.481313854070862,2151.71187256854,13.4489001416483,48.5899949547481,0.343547636014014,0.116441011,"HS",19,134377.71113997,64677.85,"HS19a",2.333806648,2.250784667,1.655999736,-3.319103479,1.655999736,1.368731748,-470.1005509,1271.864062,"H03","HS19H03",0.25,"19",0.219060263213504,0.136318340917903,-0.933894032451579,0.25,"HS"
"73480",81.0151988916608,0.490837087749807,2595.20268109927,13.1380111159229,57.4947931533104,0.351854077140913,0.403317928,"HS",19,135020.9801664,66273.31,"HS19a",2.212058469,2.203451346,2.931391361,-3.259408474,2.931391361,2.840502705,-469.9180227,1264.58465,"H05","HS19H05",0.25,"19",0.467073803623156,0.45339520719047,-0.39435247261569,0.25,"HS"
"73768",27.9245184755769,0.204342384782927,762.295622614772,4.42113072655911,20.1314550078992,0.149632320209646,0.201694012,"HS",19,138251.499805146,28250.64,"HS19a",2.263926461,2.260275837,1.980732164,-2.963854551,1.980732164,1.958537194,-464.6793436,1270.504757,"H11","HS19H11",0.25,"19",0.296825753902547,0.291931823520126,-0.695306995163341,0.25,"HS"
